170,35,0
164,41,0
178,46,0
209,56,0
243,45,0
251,75,0
275,96,0
297,92,0
342,100,0
324,155,0
388,179,0
389,176,0
450,223,0
493,225,0
502,257,0
583,292,0
621,299,0
719,334,0
706,391,0
779,417,0
891,488,0
981,513,0
1059,594,0
1130,628,0
1218,689,0
1344,779,0
1336,765,0
1428,899,0
1574,981,0
1650,1035,0
1717,1086,0
1763,1178,0
1929,1243,0
2012,1398,0
2017,1425,0
2151,1519,0
2261,1615,0
2298,1735,0
2411,1721,0
2520,1790,0
2609,1878,0
2766,2053,0
2709,2102,0
2734,2190,0
2806,2296,0
2884,2361,0
2965,2487,0
3092,2584,0
3088,2713,0
3199,2812,0
3250,2866,0
3317,3035,0
3430,3144,0
3525,3258,0
3590,3436,0
3650,3546,0
3644,3625,0
3805,3848,0
4004,4084,0
4053,4145,0
4172,4326,0
4346,4471,0
4631,4761,0
4804,5083,0
4934,5309,0
5310,5827,0
5852,6014,0
6461,6819,0
7354,7720,0
8757,9333,0
18117,19882,0
10984,15342,0
4431,6515,0
3633,5488,0
3207,4813,0
2846,4165,0
2529,3812,0
2287,3578,0
2123,3146,0
1981,3058,0
1845,2704,0
1810,2660,0
1612,2389,0
1471,2312,0
1476,2107,0
1366,2094,0
1177,1931,0
1287,1852,0
1067,1767,0
1069,1588,0
987,1463,0
1025,1404,0
934,1376,0
860,1332,0
811,1168,0
784,1153,0
732,1003,0
756,976,0
692,920,0
654,852,0
632,846,0
588,788,0
535,684,0
589,710,0
490,613,0
464,593,0
451,499,0
432,499,0
425,455,0
378,399,0
352,364,0
348,330,0
319,328,0
289,274,0
288,252,0
268,217,0
284,208,0
236,203,0
199,175,0
249,164,0
230,146,0
194,119,0
196,121,0
169,107,0
162,90,0
136,61,0
158,61,0
193,46,0
119,48,0
117,39,0
122,30,0
113,31,0
125,24,0
102,23,0
119,11,0
85,12,0
85,12,0
69,7,0
76,18,0
74,9,0
63,8,0
65,6,0
59,9,0
65,3,0
64,7,0
53,5,0
51,3,0
52,4,0
44,1,0
48,1,2
37,4,1
43,3,0
41,0,0
59,3,2
41,1,5
51,2,2
50,2,2
51,1,3
38,1,6
62,1,2
57,0,6
50,0,5
37,0,5
39,0,10
45,0,5
38,0,7
55,0,11
39,0,17
47,0,14
49,0,25
41,0,17
50,0,24
46,0,23
53,0,37
54,0,18
54,0,26
41,0,18
41,0,14
46,0,20
60,0,20
51,0,34
46,0,41
49,0,37
44,0,46
55,0,49
52,0,45
46,0,63
33,0,60
46,0,44
43,0,70
40,0,86
38,0,91
55,0,92
45,0,97
45,0,84
47,0,107
43,0,121
42,0,114
43,0,112
45,0,102
42,0,118
39,0,114
30,0,120
30,0,122
47,0,118
34,0,120
24,0,99
33,0,102
38,0,102
31,0,101
38,0,94
34,0,71
25,0,96
27,0,86
36,0,74
29,0,106
34,0,90
20,0,103
19,0,106
17,0,94
14,0,106
19,0,90
27,0,109
21,0,95
27,0,104
21,0,97
16,0,109
19,0,112
17,0,107
6,0,90
5,0,99
4,0,88
5,0,120
4,0,140
7,0,110
4,0,125
0,0,148
5,0,130
2,0,124
4,0,125
2,0,136
1,0,162
0,0,165
0,0,149
1,0,176
1,0,165
0,0,169
0,0,212
1,0,237
0,0,235
0,0,280
0,0,292
0,0,314
0,0,381
0,0,387
0,0,408
0,0,414
0,0,473
0,0,491
0,0,534
0,0,586
0,0,656
0,0,764
0,0,784
0,0,852
0,0,954
0,0,985
0,0,1034
0,0,1209
0,0,1275
0,0,1388
0,0,1504
0,0,1508
0,0,1756
0,0,1914
0,0,2023
0,0,2167
0,0,2385
0,0,2474
0,0,2737
0,0,2850
0,0,2867
0,0,2962
0,0,3172
0,0,3311
0,0,3391
0,0,3542
0,0,3762
0,0,3818
0,0,3880
0,0,3895
0,0,4105
0,0,4201
0,0,4208
0,0,4156
0,0,4079
0,0,4341
0,0,4160
0,0,4244
0,0,4309
0,0,4318
0,0,4301
0,0,4312
0,0,4307
0,0,4341
0,0,4301
0,0,4328
0,0,4294
0,0,4392
0,0,4353
0,0,4488
0,0,4430
0,0,4383
0,0,4548
0,0,4534
0,0,4575
0,0,4617
0,0,4775
0,0,4788
0,0,4732
0,0,5011
0,0,5187
0,0,5368
0,0,5770
0,0,6053
0,0,6778
0,0,11272
